"","hsa.mir.142","hsa.mir.326","hsa.mir.1271","hsa.mir.431","hsa.mir.375","hsa.mir.627","hsa.mir.4772","hsa.mir.99a","hsa.mir.301a","hsa.mir.345","hsa.mir.3605","hsa.mir.940","hsa.mir.7.3","hsa.mir.323a","hsa.mir.1180","hsa.mir.3130.2","hsa.mir.1266","hsa.mir.6761","hsa.mir.4661","hsa.mir.150","hsa.mir.4668","hsa.mir.155","hsa.mir.628","hsa.mir.125b.2","hsa.mir.125b.1","hsa.mir.338","hsa.mir.135b","hsa.mir.362","hsa.mir.1248","hsa.mir.196b","hsa.mir.145","hsa.mir.323b","hsa.mir.3200","hsa.mir.188","hsa.mir.147b","hsa.mir.19a","hsa.mir.3607","hsa.mir.642a","hsa.mir.139","hsa.mir.301b","hsa.mir.210","hsa.mir.616","hsa.mir.451a","hsa.mir.144","hsa.mir.503","hsa.mir.217","hsa.mir.485","hsa.mir.33a","hsa.mir.3065","hsa.mir.215","hsa.mir.106a","hsa.mir.223","hsa.mir.1.1","hsa.mir.1.2","hsa.mir.937","hsa.mir.592","hsa.mir.153.2","hsa.mir.133a.2","hsa.mir.133a.1","hsa.mir.577","hsa.mir.33b","hsa.mir.1247","hsa.mir.149","hsa.mir.3653","hsa.mir.4662a","hsa.mir.296","hsa.mir.31","hsa.mir.9.1","hsa.mir.9.3","hsa.mir.9.2","hsa.mir.653","hsa.mir.20b","hsa.mir.486.2","hsa.mir.675","hsa.mir.486.1"
"TCGA-D5-6932",19.676237,28.284591,6.886683,31.727933,264.645392,7.870495,127.403637,124.944107,0.737859,2.705483,41.074145,35.171274,79.196855,23.119579,1823.003391,102.562387,5437.774145,2.213577,34.433415,510.106453,40.58224,281.124241,13.035507,1912.284318,87.313303,5.165012,769.34088,88.297115,42.795816,364.994203,0.983812,7.624542,1.229765,7.624542,2.45953,1.721671,2.951436,3.443342,2.213577,8.608354,650.545597,81.164479,6.394777,10.084072,2.45953,46.731064,21.889814,5.656918,28165.304005,10.821931,616.112182,2.45953,4.919059,1.721671,5.902871,2.705483,54.601559,55.339418,23.119579,11.805742,7.378589,0,1.229765,5.165012,1.967624,4.1812,24.349344,1.721671,2.951436,69.60469,81.410432,69.358737,4.673106,2.705483,96.413563
"TCGA-D5-6529",9.324068,2.093158,12.939523,4.56689,461.636503,2.854306,183.05619,184.578486,7.421197,1.902871,2.854306,1.712584,99.139579,21.883016,2348.523382,39.960291,2277.165719,3.615455,10.275503,717.572652,11.036652,457.830761,4.376603,4071.953641,13.510384,0.570861,246.04122,60.701585,35.203113,365.351231,1.141723,7.801771,1.522297,3.234881,8.753207,4.186316,3.615455,3.425168,4.56689,3.996029,134.342692,39.008855,2.664019,13.510384,0.761148,129.204941,13.510384,7.040623,23867.710886,14.652107,181.72418,3.996029,2.093158,0.951435,14.46182,2.854306,25.688758,26.25962,3.425168,31.968233,19.789858,2.283445,0.380574,8.372632,1.33201,2.283445,7.040623,1.141723,2.093158,75.543978,83.916611,84.106898,2.664019,3.234881,201.894613
"TCGA-A6-6780",31.385384,1.08109133333333,38.4890173333333,0.231056666666667,35.8855806666667,4.71426,57.120552,55.644252,27.681986,1.74535166666667,1.42422366666667,0.937050666666667,4.93052,20.6866396666667,4166.154046,37.5576973333333,927.776457,10.796707,21.3327613333333,991.200473333333,11.699025,1306.11820033333,4.866686,84.362894,58.9826763333333,76.8889833333333,3410.94224,1091.662167,8.53458733333333,593.025356666667,0.405089,8.24038166666667,3.234985,8.045044,15.9853153333333,11.3968466666667,2.82308633333333,1.17649266666667,2.80819366666667,7.51505566666667,1023.84030166667,52.9082503333333,16.419808,24.003916,2.51330233333333,43.303278,24.8468533333333,10.747287,59726.3095846667,7.07593266666667,124.644661666667,8.495416,2.76793933333333,1.219802,34.2958036666667,2.10219933333333,58.7320966666667,54.5478253333333,10.4127316666667,156.299599333333,1.89817533333333,11.0312003333333,2.04320166666667,6.28243,6.03923233333333,8.93857966666667,9.662043,2.254625,19.095021,133.605373,132.398888333333,126.537235666667,3.424212,4.406943,38.396319
"TCGA-F4-6807",7.844627,62.958163,4.928035,67.886198,72.311372,1.40801,187.064189,198.026553,3.520025,1.206866,27.65734,21.019578,37.815126,53.90667,1665.97758,29.769355,3677.319905,0.402289,5.229752,481.640002,8.045772,215.22439,2.614876,1740.501539,10.057214,3.218309,101.27615,42.843734,39.826569,219.347848,1.106294,3.419453,0.804577,3.922314,3.821742,0.301716,1.709726,2.313159,3.017164,3.922314,159.004561,15.48811,1.307438,7.04005,0.905149,109.221349,5.028607,2.916592,7043.167878,12.873235,82.871447,4.324602,3.620597,1.106294,9.252637,2.413731,25.645897,27.255051,4.827463,36.507689,8.749777,0.905149,0.804577,4.324602,1.709726,2.313159,13.778384,1.005721,1.910871,57.527267,61.650725,59.035849,2.916592,2.112015,295.88325
"TCGA-AZ-5407",4.551113,14.067078,5.792326,15.722028,300.373481,0.827475,32.685269,31.030318,4.964851,1.241213,3.309901,3.309901,57.095786,23.996779,1055.030821,130.327337,678.529626,6.206064,1.241213,311.544395,11.99839,767.069468,2.482425,1631.367266,15.30829,0.827475,161.771393,572.199069,12.412127,94.332168,2.896163,2.896163,0.413738,8.274752,1.65495,2.068688,1.241213,0,0.827475,1.65495,297.891055,6.619801,0.827475,7.447276,0,9.929702,16.963241,2.896163,44648.904361,3.309901,304.097119,2.068688,18.618191,0.413738,9.102227,0,40.132545,37.236382,2.482425,78.61014,25.237992,0.827475,0.827475,3.309901,2.482425,19.859404,0.413738,1.241213,0.827475,60.405686,57.923261,59.164474,1.241213,0.413738,17.790716
"TCGA-F4-6806",11.040839,20.90712,6.107698,20.437297,256.288404,7.047344,139.302496,121.919048,8.221901,2.818938,10.336104,8.691724,108.529095,22.081677,2417.238931,334.51392,3004.517582,6.812432,9.161547,672.786423,20.90712,340.151795,3.523672,2768.196653,18.558005,3.758583,402.403332,598.31949,49.80123,181.116736,1.409469,3.523672,1.64438,11.980484,9.63137,0.704734,1.174557,6.812432,5.168052,5.872787,628.623069,57.553308,3.758583,9.866281,0.939646,409.920499,13.389953,17.61836,37882.761798,16.208891,1645.554782,1.879292,7.282255,1.409469,12.450307,4.698229,199.909653,196.855804,5.872787,149.168778,42.284063,3.053849,1.174557,10.101193,4.698229,1.174557,2.818938,0.704734,0.939646,56.143839,56.378751,49.80123,0.234911,2.818938,103.595954
"TCGA-AZ-5403",4.730954,46.103614,4.081608,44.990448,143.412851,1.20593,156.399785,168.830135,8.070452,1.391457,9.369145,8.441507,20.500802,25.417284,485.154729,64.378085,2303.325416,1.762512,3.15397,112.244211,22.912661,147.308931,2.226331,1997.854188,15.677084,1.855276,104.823106,754.448071,53.617482,306.769921,3.061206,2.319095,0.556583,5.10201,2.597387,1.762512,0.927638,2.782914,0.834874,1.20593,182.002596,8.255979,0.927638,6.586231,0.556583,5.10201,12.89417,1.855276,10197.803984,8.255979,119.943607,2.133568,7.142813,1.20593,8.627034,1.20593,15.769848,19.851455,5.380301,2.411859,73.747229,0.649347,0.927638,7.05005,0.463819,2.411859,3.15397,1.113166,3.339497,86.641399,80.240696,83.951249,1.855276,1.113166,104.080995
"TCGA-CA-5256",75.921351,10.723355,4.289342,14.154828,406.200673,2.573605,70.345206,86.644705,11.152289,2.144671,0,1.715737,53.616773,13.725894,3352.549585,48.898497,1384.170613,8.578684,14.583762,202.028001,13.725894,307.974744,4.289342,8150.178437,61.766523,3.860408,660.558644,322.987441,40.319813,114.525427,24.020314,52.32997,7.291881,30.454327,2.144671,0.857868,5.576144,3.002539,5.14721,0,526.731178,62.195457,3.431473,27.022854,2.144671,212.751355,48.040629,8.578684,15297.079816,7.720815,126.10665,6.862947,11.581223,6.005079,4.718276,1.286803,3.860408,8.578684,17.586302,143.264018,92.649784,4.718276,1.715737,29.167525,3.431473,1.715737,28.73859,0.857868,3.431473,56.619312,68.629469,60.47972,1.715737,6.005079,205.888408
"TCGA-CA-5255",2.196057,12.078316,32.940861,13.176345,451.289799,36.234947,1480.1427,1436.221551,55.999464,7.686201,113.096957,93.33244,38.431005,256.938718,379.917933,24.156632,40013.264187,4.392115,66.979751,2890.011562,14.274373,341.486929,4.392115,517.171522,3.294086,3.294086,603.91579,646.73891,16.470431,623.680307,31.842833,2.196057,2.196057,15.372402,79.058067,0,6.588172,20.862545,4.392115,10.980287,173.488536,16.470431,7.686201,65.881723,17.568459,743.365436,35.136919,94.430469,40105.498598,30.744804,199.841225,9.882258,2.196057,0,3.294086,21.960574,245.958431,233.880115,4.392115,13.176345,0,2.196057,4.392115,1.098029,24.156632,1.098029,51.607349,1.098029,2.196057,28.548746,31.842833,18.666488,7.686201,12.078316,489.720804
"TCGA-CA-5254",8.759168,0,47.299505,3.503667,574.601392,5.255501,752.412494,770.806746,13.138751,4.379584,3.503667,0,12.262835,28.029336,234.745691,1.751834,3988.048992,1.751834,21.897919,787.449164,2.62775,533.433305,1.751834,1173.728454,0,0,3188.336993,943.362347,28.029336,65.693757,37.664421,1.751834,0,7.007334,2.62775,0.875917,1.751834,10.511001,14.014668,7.883251,345.987119,39.416254,0.875917,14.890585,0.875917,1514.460072,13.138751,29.78117,78042.43116,32.40892,26.277503,44.671755,0,0.875917,9.635084,24.525669,67.44559,60.438256,5.255501,7.007334,0.875917,9.635084,0.875917,1.751834,6.131417,1.751834,20.146085,2.62775,0,2.62775,5.255501,3.503667,2.62775,2.62775,391.53479
"TCGA-F4-6856",8.981002,19.689119,46.632124,18.307427,40.414508,1.036269,238.687392,235.233161,32.815199,2.763385,18.307427,19.689119,22.107081,46.286701,1468.739206,39.032815,4325.043178,3.454231,24.525043,530.915371,88.773748,341.968912,4.490501,1836.26943,51.813472,10.708117,2526.42487,2117.789292,82.901554,888.773748,1.727116,10.017271,1.036269,30.051813,32.469775,3.799655,2.763385,4.835924,8.635579,7.253886,407.253886,25.215889,4.490501,37.305699,1.036269,19.689119,14.162349,4.490501,76778.238342,17.962003,140.587219,3.108808,7.253886,0.690846,15.889465,5.52677,37.305699,39.378238,8.290155,96.71848,1.036269,11.053541,3.454231,9.671848,13.126079,0.690846,12.08981,1.727116,1.381693,72.884283,82.210708,74.265976,2.072539,2.763385,147.495682
"TCGA-F4-6854",11.736154,37.897996,12.714166,35.208461,696.834124,3.423045,236.923602,228.121487,3.667548,1.956026,28.851378,31.051907,27.873365,35.452964,1320.072784,53.546201,3547.741451,0.978013,6.11258,336.925411,46.455608,219.074868,6.601586,3502.752862,35.452964,7.579599,244.992208,438.883246,91.444197,236.434596,1.711522,5.37907,0.73351,5.623574,1.222516,4.156554,3.423045,1.711522,6.11258,3.667548,561.623853,6.601586,1.467019,7.335096,2.200529,17.848734,32.029919,2.689535,17804.478614,11.49165,122.740607,3.178542,5.134567,0.489006,7.579599,6.84609,32.029919,33.496939,8.557612,26.406346,27.873365,6.84609,0.489006,4.890064,1.956026,1.956026,7.824102,1.956026,1.956026,83.131088,86.554133,99.757306,1.222516,1.467019,262.840941
"TCGA-AA-A03F",58.773204,9.710355,9.199284,17.376426,141.055689,3.066428,45.485349,43.952135,14.309997,2.044285,8.177141,11.754641,96.081412,14.309997,3672.558638,98.125697,2292.666024,22.99821,12.265712,314.308873,24.020353,528.958835,3.577499,1035.941603,56.728919,6.643927,3516.170808,4159.098552,108.347124,551.445974,6.643927,9.710355,2.044285,3.577499,22.487139,2.044285,4.088571,1.022143,3.577499,4.088571,2808.337005,85.348914,5.110713,16.354283,3.577499,127.767835,17.887497,6.643927,38442.786075,2.044285,340.373511,4.088571,12.776783,2.555357,9.199284,3.066428,24.531424,22.99821,5.110713,628.106675,8.688213,12.776783,2.044285,37.819279,14.309997,30.153209,32.197494,0.511071,1.022143,37.819279,41.90785,28.619995,0.511071,0.511071,42.418921
"TCGA-AA-A03J",133.911225,30.733724,8.781064,36.587766,330.021653,7.317553,88.542395,101.713991,18.293883,2.927021,8.049309,9.512819,388.562079,28.538458,4203.2026,42.441809,4826.658139,8.781064,10.244575,532.717878,52.686384,530.522612,9.512819,4768.849468,178.5483,0.731755,530.522612,1570.346933,43.90532,919.816446,3.658777,14.635107,1.463511,5.122287,10.244575,5.122287,1.463511,9.512819,21.220904,4.390532,1151.782885,46.100586,17.562128,50.491118,2.927021,189.52463,35.856011,21.220904,10860.712569,20.489149,308.068993,4.390532,11.708085,7.317553,2.195266,9.512819,21.220904,16.098617,23.41617,72.443777,57.808671,8.781064,7.317553,31.465479,5.854043,5.122287,6.585798,0,2.195266,54.88165,51.954628,48.295852,0,2.195266,55.613405
"TCGA-AA-3666",227.612369,0,4.59823,3.448672,235.659271,2.299115,45.982297,40.23451,2.299115,8.046902,5.747787,0,186.228302,20.692034,5629.382688,31.03805,933.440625,1.149557,1.149557,413.840671,195.424761,126.451316,14.944246,2949.764341,50.580526,10.346017,264.398207,680.537993,21.841591,223.01414,2.299115,16.093804,10.346017,1.149557,66.67433,2.299115,4.59823,6.897345,20.692034,2.299115,1366.823773,27.589378,4.59823,13.794689,11.495574,221.864582,18.392919,6.897345,3431.4289,12.645132,118.404414,0,1.149557,1.149557,8.046902,2.299115,22.991148,22.991148,11.495574,170.134498,6.897345,22.991148,3.448672,43.683182,5.747787,2.299115,5.747787,1.149557,3.448672,31.03805,43.683182,62.076101,2.299115,1.149557,44.832739
"TCGA-AA-3667",74.54194,21.534338,2.484731,22.362582,477.068415,5.797706,139.973198,121.751835,4.969463,4.969463,7.454194,1.656488,72.057208,26.503801,3431.413961,130.862517,1248.163369,4.141219,19.877851,318.04561,104.358716,83.652621,9.110682,30021.352125,171.446461,12.423657,684.957602,351.175361,28.160288,487.835584,28.988532,13.2519,0.828244,3.312975,2.484731,4.141219,0.828244,9.110682,14.908388,0,1464.334995,52.179358,8.282438,4.969463,16.564876,245.160157,69.572477,15.736632,11087.69942,4.969463,247.644889,9.938925,9.938925,5.797706,13.2519,0,32.301507,38.099214,6.62595,168.133486,33.957995,19.877851,4.969463,40.583945,6.62595,11.595413,11.595413,1.656488,0,51.351114,44.725164,54.664089,0.828244,1.656488,195.465531
"TCGA-AA-3664",125.491602,4.481843,15.68645,0,280.115183,2.240921,15.68645,20.168293,11.204607,0,0,2.240921,327.174534,20.168293,1936.156147,98.600545,358.547435,22.409215,2.240921,284.597026,33.613822,85.155016,15.68645,6238.725364,64.986723,2.240921,6489.708568,2263.330682,11.204607,105.323309,2.240921,71.709487,11.204607,11.204607,40.336586,4.481843,2.240921,0,8.963686,0,163.587267,56.023037,15.68645,44.818429,11.204607,129.973445,11.204607,8.963686,53192.75286,0,163.587267,0,24.650136,4.481843,4.481843,2.240921,20.168293,24.650136,15.68645,667.794597,13.445529,6.722764,0,51.541194,15.68645,20.168293,228.57399,2.240921,0,17.927372,6.722764,13.445529,6.722764,2.240921,22.409215
"TCGA-AA-3662",21.958754,3.346096,8.992633,4.600882,814.565221,0.836524,57.720154,60.857119,6.901323,0.418262,1.045655,1.463917,81.770219,24.886588,918.921587,28.441815,435.61986,1.673048,2.718703,458.206007,29.905732,234.435844,6.064799,3404.443448,27.187029,2.300441,50.40057,836.942237,31.369649,352.385725,2.09131,5.228275,0.209131,17.148741,8.156109,4.391751,5.646537,1.254786,3.346096,1.045655,338.373948,15.057432,0.836524,5.437406,2.09131,13.175253,37.225317,4.18262,15047.393266,10.874812,82.606743,3.136965,14.011777,1.254786,12.966122,1.673048,23.004409,18.612658,2.300441,71.941062,44.963164,1.254786,2.09131,5.437406,2.718703,13.384384,22.795278,1.254786,3.764358,90.762851,89.089803,88.044148,17.567003,0.627393,54.583189
"TCGA-AA-3663",15.407483,2.432761,29.193126,1.21638,4.865521,2.0273,22.300305,21.489385,78.253797,0,1.62184,1.21638,39.329629,19.056624,499.526828,92.03944,358.021257,2.0273,9.731042,109.474224,7.298282,149.209312,6.081901,210.433786,18.651164,7.298282,407.081928,1888.227629,21.489385,224.219429,8.920122,8.109202,0.81092,3.649141,15.407483,12.163803,4.460061,0,0.40546,4.054601,102.581402,25.949446,2.838221,3.243681,1.21638,8.109202,25.138525,1.21638,41153.793444,4.460061,211.244706,12.569263,29.193126,1.62184,12.163803,1.21638,48.24975,42.978769,4.054601,81.902938,2.432761,4.865521,1.21638,4.460061,0.81092,0.40546,2.838221,3.649141,10.541962,19.056624,17.434784,16.218404,3.243681,2.0273,24.327605
"TCGA-AA-3660",6.799493,11.899113,5.09962,9.470723,732.645387,0.728517,63.866668,74.551586,13.356147,0,2.185551,2.671229,52.938911,20.398479,766.885691,29.626363,582.085181,1.699873,3.885425,270.522692,19.184284,180.915086,4.856781,1212.009653,14.813181,0.728517,130.890243,1056.835506,23.798226,143.760712,1.214195,5.09962,0.971356,21.369836,0.728517,3.642586,1.457034,2.914068,0.728517,2.671229,197.42814,23.069709,0.485678,3.399747,0.728517,13.356147,20.641318,4.856781,26284.897791,8.985045,87.664894,6.799493,17.484411,0.728517,4.371103,0.971356,20.15564,19.912801,1.942712,16.270216,16.755894,0.728517,2.671229,5.585298,1.457034,0.971356,1.699873,0,7.042332,40.311281,36.911534,43.953866,2.914068,1.214195,76.979976
"TCGA-F4-6569",3.648375,17.974922,5.872994,18.775785,254.585407,0.800863,239.813936,258.055813,4.894162,1.067817,6.673857,3.91533,5.961979,45.471214,1360.577027,46.805985,1962.20301,0.444924,1.957665,400.609403,16.551166,325.328294,1.156802,451.063764,7.029796,1.245787,157.681,880.593215,111.853847,341.968444,3.203451,1.86868,0.533909,7.385735,5.339086,1.334771,1.601726,2.224619,4.182284,4.627208,433.62275,15.394364,1.423756,9.610354,0.622893,56.950248,2.491573,2.936497,6316.850359,18.6868,131.875419,0.800863,5.695025,0.800863,3.470406,4.004314,14.504516,15.483349,2.758528,9.610354,4.716192,1.156802,0.889848,7.65269,0.622893,7.47472,10.233248,0.711878,0.800863,44.492382,43.691519,41.644869,1.156802,1.423756,276.920583
"TCGA-A6-A566",5.828023,6.948797,9.414499,8.06957,151.304446,15.690831,187.393358,185.600121,11.880201,1.344928,5.379714,5.155559,4.034785,25.329485,1372.723597,148.16628,2474.219964,16.811605,11.431891,196.583703,7.397106,415.358724,1.569083,384.87368,41.020316,5.603868,584.595549,1337.307148,50.883125,1585.670595,3.138166,5.828023,1.569083,30.933353,17.484069,0.672464,3.138166,5.603868,1.793238,4.707249,2614.092519,8.293725,0,5.379714,2.017393,33.847365,12.32851,10.535273,24178.450481,17.259915,736.796614,1.120774,8.51788,1.344928,15.466677,8.51788,85.402954,86.747882,9.862808,11.207737,52.003898,2.465702,2.017393,7.845416,0.896619,16.363296,3.138166,0.224155,3.362321,39.002924,39.899543,40.123698,0.448309,0.896619,36.537222
"TCGA-AA-3814",149.31968,19.721467,2.817352,23.477937,222.101285,1.878235,108.468069,121.146155,4.695587,3.286911,14.556321,15.02588,139.458946,23.947496,5792.476636,33.338671,2722.971142,7.043381,17.373673,337.612735,77.007634,267.648483,17.843232,8543.151744,26.29529,4.695587,1004.386148,1098.297897,21.130143,284.552597,3.75647,16.904115,1.408676,2.817352,5.165146,16.904115,2.347794,2.347794,29.112642,5.634705,146.032769,163.876001,13.147645,37.095141,3.286911,269.526718,23.947496,10.330292,13442.527653,11.26941,163.406442,6.104264,2.347794,2.347794,3.286911,3.75647,10.799851,14.086762,16.434556,197.214671,37.564699,5.634705,5.634705,76.068516,3.75647,4.695587,30.521318,2.817352,4.695587,32.399553,42.260287,36.156023,3.286911,6.573822,184.067027
"TCGA-AA-3994",48.788936,41.340243,3.351912,51.023543,28.677466,4.469215,70.762579,64.803625,3.724346,3.351912,15.26982,17.131993,359.026977,11.917908,2303.508148,67.038232,2757.13352,0.744869,12.290343,85.659963,39.47807,171.692362,2.234608,1151.940291,75.976663,5.214085,789.561402,557.534632,35.008855,146.739242,0.744869,10.800604,1.117304,6.331389,17.876862,0.744869,0.372435,2.234608,2.234608,0.744869,264.801017,39.47807,2.607042,8.193562,0.372435,57.727367,32.401812,5.214085,20235.117978,4.469215,374.669231,15.642254,10.800604,4.469215,3.724346,1.117304,17.504427,17.876862,4.84165,54.74789,6.703823,2.607042,1.489738,22.718512,0.744869,22.718512,7.076258,0.372435,0.744869,46.554328,49.90624,39.105635,0.372435,0,91.991352
"TCGA-AA-3846",542.925168,5.875814,4.700651,8.226139,233.857378,17.627441,104.58948,81.086226,10.576464,3.525488,0,3.525488,219.755425,14.101952,5935.746804,136.318873,2624.138312,19.977766,21.152929,340.797183,44.656183,236.207703,15.277115,4377.481062,137.494036,4.700651,571.129073,1580.593833,9.401302,168.048266,10.576464,24.678417,1.175163,4.700651,1.175163,8.226139,2.350325,7.050976,11.751627,8.226139,148.0705,667.492414,102.239155,76.385576,4.700651,405.431132,44.656183,12.92679,10066.443699,15.277115,1199.841118,0,7.050976,4.700651,8.226139,1.175163,39.955532,25.853579,3.525488,252.659981,24.678417,2.350325,9.401302,42.305857,4.700651,5.875814,7.050976,4.700651,5.875814,49.356833,45.831345,38.780369,0,8.226139,57.582972
"TCGA-AA-3844",160.352852,10.375773,2.829756,13.205529,1153.59728,1.886504,32.07057,34.900327,4.71626,4.71626,4.71626,7.546017,253.734807,23.581302,7346.990366,229.210253,1435.629649,23.581302,3.773008,332.024728,102.814476,260.337571,8.489269,5518.024604,60.368132,0,250.90505,1297.914847,13.205529,201.855943,6.602764,19.808293,0,0,74.516913,5.659512,0,11.319025,11.319025,2.829756,105.644232,120.736265,24.524554,29.240814,3.773008,827.232065,41.503091,7.546017,9370.266054,12.262277,1518.635831,0,0.943252,1.886504,10.375773,2.829756,30.184066,42.446343,3.773008,463.136766,70.743905,12.262277,0.943252,42.446343,3.773008,2.829756,5.659512,3.773008,1.886504,33.957074,47.162603,38.673335,0.943252,0.943252,45.276099
